id,location,fault_severity,severity_type,resource_type,log_feature,volume,event_type
17866,location 128,0,severity_type 2,resource_type 2,feature 232,5,event_type 34
4401,location 802,1,severity_type 1,resource_type 6,feature 223,1,event_type 23
6089,location 846,2,severity_type 2,resource_type 8,feature 203,6,event_type 15
10224,location 13,0,severity_type 4,resource_type 7,feature 306,2,event_type 23
3229,location 984,0,severity_type 1,resource_type 6,feature 68,2,event_type 13
9956,location 477,0,severity_type 2,resource_type 2,feature 309,32,event_type 34
7635,location 925,0,severity_type 1,resource_type 8,feature 170,5,event_type 11
8090,location 946,0,severity_type 2,resource_type 8,feature 73,2,event_type 11
10696,location 1014,1,severity_type 1,resource_type 4,feature 68,6,event_type 14
17475,location 856,1,severity_type 1,resource_type 8,feature 54,1,event_type 23
16897,location 244,0,severity_type 2,resource_type 2,feature 312,37,event_type 34
6957,location 1063,0,severity_type 2,resource_type 8,feature 68,1,event_type 11
928,location 836,0,severity_type 1,resource_type 8,feature 195,50,event_type 11
14430,location 135,0,severity_type 2,resource_type 2,feature 233,1,event_type 35
14271,location 895,1,severity_type 1,resource_type 2,feature 375,9,event_type 42
2134,location 915,1,severity_type 1,resource_type 8,feature 207,1,event_type 11
4883,location 415,1,severity_type 2,resource_type 2,feature 232,1,event_type 34
14166,location 1033,0,severity_type 2,resource_type 8,feature 87,2,event_type 11
9215,location 909,0,severity_type 2,resource_type 8,feature 54,2,event_type 11
11633,location 139,1,severity_type 2,resource_type 2,feature 312,2,event_type 35
687,location 638,2,severity_type 1,resource_type 2,feature 283,4,event_type 42
5401,location 1107,2,severity_type 1,resource_type 8,feature 203,26,event_type 11
9121,location 627,1,severity_type 2,resource_type 7,feature 305,1,event_type 11
18358,location 73,1,severity_type 1,resource_type 9,feature 133,3,event_type 11
8783,location 898,0,severity_type 1,resource_type 2,feature 285,176,event_type 47
1729,location 462,0,severity_type 1,resource_type 2,feature 301,2,event_type 11
5317,location 518,0,severity_type 1,resource_type 8,feature 61,1,event_type 11
10902,location 1008,0,severity_type 1,resource_type 8,feature 82,8,event_type 15
16304,location 704,2,severity_type 1,resource_type 2,feature 71,1,event_type 15
14286,location 849,0,severity_type 1,resource_type 8,feature 73,1,event_type 11
16051,location 1061,2,severity_type 2,resource_type 8,feature 203,6,event_type 15
13500,location 520,0,severity_type 2,resource_type 2,feature 232,6,event_type 34
6408,location 495,0,severity_type 2,resource_type 2,feature 310,1,event_type 35
7198,location 794,1,severity_type 1,resource_type 8,feature 223,1,event_type 11
12079,location 668,2,severity_type 1,resource_type 8,feature 79,2,event_type 11
13621,location 895,0,severity_type 4,resource_type 2,feature 374,2,event_type 50
6709,location 684,1,severity_type 2,resource_type 8,feature 82,6,event_type 15
9689,location 126,0,severity_type 2,resource_type 2,feature 312,8,event_type 34
9251,location 335,1,severity_type 1,resource_type 8,feature 354,1,event_type 35
12909,location 84,1,severity_type 4,resource_type 3,feature 152,1,event_type 10
10183,location 814,0,severity_type 2,resource_type 8,feature 70,11,event_type 11
14041,location 714,0,severity_type 1,resource_type 6,feature 345,2,event_type 13
8287,location 320,1,severity_type 2,resource_type 2,feature 232,2,event_type 35
7999,location 885,0,severity_type 2,resource_type 8,feature 81,8,event_type 11
7085,location 760,0,severity_type 4,resource_type 2,feature 360,7,event_type 54
17738,location 705,0,severity_type 1,resource_type 8,feature 68,1,event_type 11
7345,location 465,0,severity_type 2,resource_type 2,feature 312,61,event_type 34
1809,location 291,0,severity_type 2,resource_type 2,feature 232,1,event_type 34
4622,location 816,0,severity_type 1,resource_type 8,feature 54,2,event_type 11
12975,location 471,0,severity_type 2,resource_type 2,feature 233,13,event_type 34
1433,location 270,0,severity_type 2,resource_type 2,feature 313,8,event_type 35
13118,location 290,1,severity_type 2,resource_type 2,feature 232,1,event_type 35
265,location 831,0,severity_type 4,resource_type 8,feature 54,2,event_type 11
6914,location 1,0,severity_type 1,resource_type 8,feature 68,11,event_type 11
9489,location 644,0,severity_type 1,resource_type 2,feature 378,4,event_type 44
11235,location 530,1,severity_type 1,resource_type 2,feature 134,1,event_type 20
3028,location 488,0,severity_type 2,resource_type 2,feature 232,23,event_type 34
1064,location 976,2,severity_type 1,resource_type 8,feature 203,10,event_type 11
14287,location 870,0,severity_type 1,resource_type 2,feature 134,1,event_type 20
16990,location 894,2,severity_type 1,resource_type 2,feature 368,41,event_type 44
8229,location 891,0,severity_type 1,resource_type 8,feature 195,10,event_type 11
6782,location 296,1,severity_type 1,resource_type 2,feature 219,1,event_type 20
714,location 9,0,severity_type 1,resource_type 8,feature 193,3,event_type 15
7292,location 653,0,severity_type 1,resource_type 8,feature 82,12,event_type 11
9098,location 709,0,severity_type 2,resource_type 8,feature 73,2,event_type 11
1887,location 326,1,severity_type 2,resource_type 2,feature 228,2,event_type 35
5844,location 763,0,severity_type 2,resource_type 8,feature 82,48,event_type 15
4930,location 91,0,severity_type 4,resource_type 2,feature 307,1,event_type 35
8333,location 798,2,severity_type 2,resource_type 8,feature 82,14,event_type 15
5711,location 808,0,severity_type 1,resource_type 8,feature 168,7,event_type 11
11654,location 607,1,severity_type 2,resource_type 4,feature 46,2,event_type 14
10138,location 485,0,severity_type 2,resource_type 2,feature 312,2,event_type 34
17411,location 557,0,severity_type 1,resource_type 2,feature 359,2,event_type 54
17193,location 1048,0,severity_type 1,resource_type 8,feature 68,1,event_type 11
2382,location 856,1,severity_type 1,resource_type 6,feature 179,1,event_type 13
12202,location 810,1,severity_type 2,resource_type 8,feature 82,34,event_type 15
1829,location 240,0,severity_type 4,resource_type 2,feature 307,2,event_type 35
8196,location 373,0,severity_type 2,resource_type 2,feature 232,70,event_type 35
12108,location 1086,0,severity_type 2,resource_type 8,feature 82,14,event_type 15
6731,location 494,0,severity_type 4,resource_type 2,feature 312,1,event_type 35
5957,location 135,0,severity_type 1,resource_type 2,feature 301,1,event_type 35
18147,location 809,0,severity_type 1,resource_type 8,feature 71,4,event_type 15
4542,location 242,0,severity_type 2,resource_type 2,feature 309,33,event_type 34
2208,location 1086,2,severity_type 2,resource_type 8,feature 203,5,event_type 15
7495,location 118,0,severity_type 2,resource_type 2,feature 312,20,event_type 34
1077,location 318,0,severity_type 2,resource_type 2,feature 232,3,event_type 35
3003,location 943,1,severity_type 1,resource_type 8,feature 54,1,event_type 11
139,location 474,0,severity_type 2,resource_type 2,feature 312,3,event_type 34
5733,location 798,0,severity_type 2,resource_type 8,feature 82,32,event_type 15
7412,location 480,0,severity_type 2,resource_type 2,feature 310,35,event_type 34
13755,location 834,0,severity_type 2,resource_type 8,feature 82,10,event_type 15
17071,location 1014,0,severity_type 4,resource_type 7,feature 306,1,event_type 23
15410,location 816,0,severity_type 1,resource_type 2,feature 219,2,event_type 22
8531,location 508,0,severity_type 2,resource_type 2,feature 232,1,event_type 34
12010,location 405,1,severity_type 2,resource_type 2,feature 232,1,event_type 35
17569,location 793,0,severity_type 2,resource_type 8,feature 195,1,event_type 11
5835,location 938,1,severity_type 1,resource_type 8,feature 193,2,event_type 11
1603,location 737,0,severity_type 2,resource_type 8,feature 195,2,event_type 11
3894,location 1052,0,severity_type 1,resource_type 2,feature 82,11,event_type 54
15176,location 1100,2,severity_type 1,resource_type 8,feature 82,39,event_type 11
7561,location 33,0,severity_type 4,resource_type 3,feature 39,5,event_type 10
13273,location 1010,1,severity_type 2,resource_type 8,feature 195,2,event_type 11
7155,location 989,1,severity_type 1,resource_type 8,feature 170,2,event_type 11
14336,location 1106,1,severity_type 2,resource_type 8,feature 68,1,event_type 11
1225,location 1033,1,severity_type 1,resource_type 8,feature 170,2,event_type 11
6798,location 638,2,severity_type 1,resource_type 2,feature 283,4,event_type 44
13838,location 1007,0,severity_type 1,resource_type 8,feature 80,6,event_type 11
16301,location 380,0,severity_type 2,resource_type 2,feature 232,1,event_type 34
10522,location 378,0,severity_type 2,resource_type 2,feature 312,3,event_type 34
9350,location 1111,1,severity_type 1,resource_type 8,feature 68,1,event_type 11
14288,location 125,0,severity_type 2,resource_type 2,feature 235,3,event_type 35
8496,location 460,1,severity_type 2,resource_type 2,feature 312,6,event_type 35
7976,location 144,1,severity_type 2,resource_type 2,feature 221,1,event_type 35
6691,location 644,1,severity_type 1,resource_type 2,feature 283,1,event_type 44
13046,location 845,1,severity_type 2,resource_type 8,feature 203,3,event_type 15
17991,location 430,0,severity_type 2,resource_type 2,feature 232,5,event_type 35
8063,location 944,1,severity_type 1,resource_type 8,feature 54,2,event_type 11
14890,location 760,0,severity_type 1,resource_type 8,feature 54,6,event_type 11
7432,location 1061,2,severity_type 1,resource_type 8,feature 203,15,event_type 15
2348,location 615,0,severity_type 2,resource_type 8,feature 55,2,event_type 11
4736,location 244,0,severity_type 2,resource_type 2,feature 312,25,event_type 35
5098,location 902,0,severity_type 2,resource_type 8,feature 306,2,event_type 23
4357,location 891,0,severity_type 1,resource_type 8,feature 195,5,event_type 11
1367,location 808,0,severity_type 1,resource_type 8,feature 71,6,event_type 11
9480,location 989,2,severity_type 1,resource_type 8,feature 68,19,event_type 11
16087,location 141,0,severity_type 2,resource_type 2,feature 312,1,event_type 35
14487,location 763,0,severity_type 1,resource_type 8,feature 193,19,event_type 11
2488,location 133,0,severity_type 2,resource_type 2,feature 313,2,event_type 34
2233,location 839,1,severity_type 1,resource_type 8,feature 170,3,event_type 11
5418,location 538,1,severity_type 1,resource_type 8,feature 171,2,event_type 11
5950,location 984,1,severity_type 1,resource_type 6,feature 273,1,event_type 13
11295,location 643,1,severity_type 1,resource_type 2,feature 289,1,event_type 50
853,location 159,0,severity_type 2,resource_type 2,feature 312,16,event_type 35
17202,location 1054,0,severity_type 1,resource_type 8,feature 73,3,event_type 11
13421,location 413,0,severity_type 1,resource_type 8,feature 160,1,event_type 11
2250,location 1,0,severity_type 1,resource_type 8,feature 193,3,event_type 15
555,location 834,0,severity_type 2,resource_type 8,feature 203,11,event_type 15
15294,location 600,0,severity_type 1,resource_type 8,feature 82,20,event_type 15
9632,location 1112,2,severity_type 1,resource_type 8,feature 170,18,event_type 11
2224,location 1099,1,severity_type 1,resource_type 8,feature 171,12,event_type 11
9909,location 389,0,severity_type 2,resource_type 2,feature 232,1,event_type 34
9730,location 1100,1,severity_type 1,resource_type 8,feature 82,50,event_type 11
9617,location 91,0,severity_type 2,resource_type 2,feature 307,1,event_type 35
16268,location 837,1,severity_type 1,resource_type 2,feature 345,1,event_type 23
12532,location 915,2,severity_type 1,resource_type 8,feature 207,1,event_type 11
3832,location 519,0,severity_type 2,resource_type 2,feature 315,1,event_type 35
1971,location 79,1,severity_type 1,resource_type 3,feature 127,2,event_type 54
7978,location 1025,0,severity_type 1,resource_type 2,feature 134,1,event_type 20
15634,location 471,0,severity_type 2,resource_type 2,feature 313,1,event_type 35
360,location 834,2,severity_type 2,resource_type 8,feature 203,6,event_type 15
4965,location 476,0,severity_type 2,resource_type 2,feature 314,33,event_type 34
5823,location 460,1,severity_type 2,resource_type 2,feature 229,1,event_type 34
6720,location 878,0,severity_type 1,resource_type 8,feature 73,4,event_type 11
11430,location 135,0,severity_type 1,resource_type 2,feature 312,12,event_type 20
15572,location 691,1,severity_type 2,resource_type 7,feature 114,1,event_type 22
5933,location 878,0,severity_type 1,resource_type 8,feature 68,1,event_type 11
16579,location 535,0,severity_type 5,resource_type 3,feature 153,4,event_type 10
6723,location 500,0,severity_type 2,resource_type 2,feature 312,2,event_type 35
9797,location 891,0,severity_type 1,resource_type 8,feature 73,39,event_type 11
17372,location 127,0,severity_type 2,resource_type 2,feature 235,1,event_type 34
8052,location 704,2,severity_type 1,resource_type 8,feature 82,33,event_type 11
2983,location 676,1,severity_type 1,resource_type 8,feature 55,4,event_type 11
3973,location 470,0,severity_type 1,resource_type 2,feature 219,1,event_type 20
15719,location 126,0,severity_type 2,resource_type 2,feature 313,18,event_type 34
11065,location 810,1,severity_type 1,resource_type 8,feature 172,4,event_type 11
2166,location 707,0,severity_type 2,resource_type 8,feature 71,4,event_type 15
5049,location 846,0,severity_type 2,resource_type 8,feature 203,1,event_type 15
14381,location 652,0,severity_type 2,resource_type 8,feature 80,1,event_type 15
12230,location 166,0,severity_type 2,resource_type 2,feature 232,1,event_type 34
18230,location 931,0,severity_type 2,resource_type 8,feature 201,1,event_type 15
13836,location 107,1,severity_type 2,resource_type 2,feature 301,1,event_type 35
11474,location 533,0,severity_type 1,resource_type 8,feature 55,5,event_type 21
17135,location 1044,0,severity_type 2,resource_type 8,feature 73,1,event_type 11
5184,location 1018,1,severity_type 1,resource_type 8,feature 137,1,event_type 11
17301,location 895,1,severity_type 1,resource_type 2,feature 376,4,event_type 42
10590,location 475,0,severity_type 2,resource_type 2,feature 314,12,event_type 35
14040,location 135,0,severity_type 2,resource_type 2,feature 232,21,event_type 35
5527,location 742,0,severity_type 2,resource_type 8,feature 80,2,event_type 54
69,location 875,1,severity_type 1,resource_type 8,feature 82,2,event_type 11
1284,location 600,0,severity_type 2,resource_type 8,feature 203,5,event_type 15
15406,location 157,0,severity_type 2,resource_type 2,feature 232,2,event_type 34
14294,location 133,0,severity_type 2,resource_type 2,feature 313,1,event_type 34
15367,location 962,1,severity_type 2,resource_type 8,feature 203,10,event_type 15
504,location 798,0,severity_type 1,resource_type 8,feature 82,11,event_type 15
13828,location 812,0,severity_type 1,resource_type 8,feature 18,1,event_type 11
5307,location 520,0,severity_type 2,resource_type 2,feature 313,1,event_type 34
16911,location 882,0,severity_type 2,resource_type 8,feature 55,1,event_type 11
14064,location 380,0,severity_type 1,resource_type 2,feature 312,8,event_type 20
6551,location 810,1,severity_type 2,resource_type 8,feature 203,1,event_type 15
17519,location 662,0,severity_type 1,resource_type 8,feature 170,1,event_type 11
18021,location 878,0,severity_type 1,resource_type 8,feature 68,1,event_type 11
12418,location 864,1,severity_type 1,resource_type 2,feature 318,2,event_type 24
10663,location 89,0,severity_type 2,resource_type 2,feature 233,21,event_type 34
7027,location 963,0,severity_type 1,resource_type 8,feature 73,35,event_type 11
3896,location 1095,0,severity_type 1,resource_type 6,feature 273,1,event_type 11
14304,location 495,0,severity_type 2,resource_type 2,feature 314,5,event_type 35
1485,location 702,0,severity_type 1,resource_type 8,feature 54,2,event_type 11
3018,location 891,0,severity_type 1,resource_type 8,feature 195,11,event_type 11
8413,location 493,0,severity_type 2,resource_type 2,feature 314,11,event_type 34
15975,location 311,1,severity_type 2,resource_type 2,feature 232,2,event_type 34
1416,location 325,0,severity_type 4,resource_type 2,feature 308,1,event_type 35
9114,location 829,0,severity_type 1,resource_type 8,feature 161,1,event_type 11
3272,location 406,1,severity_type 2,resource_type 2,feature 312,1,event_type 35
12988,location 1024,0,severity_type 1,resource_type 8,feature 195,2,event_type 11
12017,location 995,0,severity_type 2,resource_type 8,feature 71,8,event_type 15
1349,location 1007,0,severity_type 2,resource_type 8,feature 201,1,event_type 15
18442,location 902,1,severity_type 4,resource_type 7,feature 306,1,event_type 23
15548,location 765,0,severity_type 1,resource_type 8,feature 187,2,event_type 11
8658,location 459,0,severity_type 2,resource_type 2,feature 312,1,event_type 34
9404,location 627,1,severity_type 4,resource_type 7,feature 224,2,event_type 23
18122,location 384,0,severity_type 2,resource_type 2,feature 312,9,event_type 35
3996,location 405,0,severity_type 2,resource_type 2,feature 232,6,event_type 35
9463,location 118,0,severity_type 2,resource_type 2,feature 232,13,event_type 34
5696,location 657,0,severity_type 4,resource_type 7,feature 306,1,event_type 23
9236,location 845,2,severity_type 2,resource_type 8,feature 203,5,event_type 15
9366,location 976,1,severity_type 1,resource_type 8,feature 193,1,event_type 11
10826,location 735,0,severity_type 1,resource_type 8,feature 55,6,event_type 11
15014,location 457,0,severity_type 2,resource_type 2,feature 232,1,event_type 34
5671,location 831,0,severity_type 1,resource_type 2,feature 219,1,event_type 20
11396,location 218,1,severity_type 2,resource_type 2,feature 232,1,event_type 35
17561,location 477,0,severity_type 2,resource_type 2,feature 309,32,event_type 34
9313,location 100,0,severity_type 1,resource_type 2,feature 301,1,event_type 35
14155,location 149,0,severity_type 2,resource_type 2,feature 313,2,event_type 35
14700,location 962,0,severity_type 2,resource_type 8,feature 82,14,event_type 15
10876,location 344,1,severity_type 2,resource_type 2,feature 312,2,event_type 34
6699,location 639,0,severity_type 1,resource_type 2,feature 285,9,event_type 47
5502,location 479,0,severity_type 2,resource_type 2,feature 234,41,event_type 35
13573,location 925,0,severity_type 1,resource_type 8,feature 207,1,event_type 11
13685,location 892,1,severity_type 1,resource_type 2,feature 376,4,event_type 43
8599,location 1026,1,severity_type 1,resource_type 6,feature 68,5,event_type 11
8475,location 238,1,severity_type 2,resource_type 2,feature 312,1,event_type 34
6019,location 21,1,severity_type 1,resource_type 2,feature 55,3,event_type 11
17293,location 95,0,severity_type 4,resource_type 2,feature 312,1,event_type 35
17774,location 894,0,severity_type 1,resource_type 2,feature 291,5,event_type 44
17473,location 477,0,severity_type 2,resource_type 2,feature 309,3,event_type 34
4454,location 734,1,severity_type 1,resource_type 8,feature 71,10,event_type 11
8844,location 373,0,severity_type 2,resource_type 2,feature 312,66,event_type 35
7682,location 923,0,severity_type 1,resource_type 8,feature 73,1,event_type 11
6604,location 877,1,severity_type 4,resource_type 2,feature 360,1,event_type 54
15103,location 206,0,severity_type 2,resource_type 2,feature 313,1,event_type 34
1079,location 135,1,severity_type 2,resource_type 2,feature 232,1,event_type 34
10261,location 979,0,severity_type 2,resource_type 8,feature 68,1,event_type 6
5159,location 268,0,severity_type 2,resource_type 2,feature 313,1,event_type 34
17666,location 494,0,severity_type 2,resource_type 2,feature 229,5,event_type 34
1967,location 203,0,severity_type 2,resource_type 2,feature 227,1,event_type 34
13378,location 1107,2,severity_type 1,resource_type 8,feature 193,5,event_type 15
13571,location 794,0,severity_type 1,resource_type 4,feature 47,1,event_type 11
5806,location 1063,0,severity_type 1,resource_type 8,feature 73,12,event_type 11
4248,location 53,1,severity_type 1,resource_type 2,feature 134,1,event_type 20
15658,location 478,0,severity_type 2,resource_type 2,feature 314,20,event_type 35
10745,location 469,0,severity_type 2,resource_type 2,feature 312,1,event_type 35
4959,location 607,0,severity_type 1,resource_type 8,feature 145,13,event_type 11
13346,location 102,1,severity_type 2,resource_type 2,feature 233,2,event_type 35
8767,location 508,0,severity_type 2,resource_type 2,feature 312,23,event_type 35
16171,location 830,1,severity_type 1,resource_type 8,feature 170,1,event_type 11
9271,location 1066,1,severity_type 1,resource_type 8,feature 68,1,event_type 11
14039,location 839,0,severity_type 1,resource_type 8,feature 170,2,event_type 11
8397,location 475,0,severity_type 2,resource_type 2,feature 234,3,event_type 34
14127,location 821,1,severity_type 1,resource_type 8,feature 82,6,event_type 54
3081,location 724,1,severity_type 1,resource_type 8,feature 170,5,event_type 11
6638,location 1019,0,severity_type 2,resource_type 8,feature 201,1,event_type 15
2566,location 793,0,severity_type 1,resource_type 8,feature 195,4,event_type 11
7305,location 734,2,severity_type 1,resource_type 8,feature 203,16,event_type 11
6776,location 652,1,severity_type 1,resource_type 8,feature 80,2,event_type 15
10302,location 282,1,severity_type 2,resource_type 2,feature 312,2,event_type 34
14130,location 532,1,severity_type 1,resource_type 3,feature 132,2,event_type 29
16779,location 744,1,severity_type 1,resource_type 6,feature 345,1,event_type 13
11180,location 181,0,severity_type 2,resource_type 2,feature 307,1,event_type 34
6153,location 734,2,severity_type 1,resource_type 2,feature 82,8,event_type 54
17795,location 187,1,severity_type 1,resource_type 8,feature 211,15,event_type 11
1979,location 244,0,severity_type 2,resource_type 2,feature 312,32,event_type 35
1908,location 653,0,severity_type 1,resource_type 8,feature 201,15,event_type 11
10296,location 680,1,severity_type 1,resource_type 8,feature 171,2,event_type 11
9330,location 810,2,severity_type 1,resource_type 8,feature 203,8,event_type 11
8281,location 793,0,severity_type 1,resource_type 8,feature 73,73,event_type 11
11510,location 957,1,severity_type 1,resource_type 8,feature 81,4,event_type 11
18180,location 892,1,severity_type 1,resource_type 2,feature 291,5,event_type 44
1111,location 915,1,severity_type 1,resource_type 8,feature 170,3,event_type 11
13865,location 989,0,severity_type 2,resource_type 8,feature 87,1,event_type 11
1915,location 794,0,severity_type 1,resource_type 4,feature 163,2,event_type 23
12170,location 894,1,severity_type 1,resource_type 8,feature 166,1,event_type 11
8672,location 494,0,severity_type 2,resource_type 2,feature 233,6,event_type 35
15276,location 2,1,severity_type 1,resource_type 6,feature 273,2,event_type 11
12357,location 476,0,severity_type 2,resource_type 2,feature 309,19,event_type 35
10584,location 849,0,severity_type 1,resource_type 8,feature 73,2,event_type 11
9625,location 490,0,severity_type 2,resource_type 2,feature 234,7,event_type 35
5370,location 1015,1,severity_type 1,resource_type 8,feature 54,5,event_type 11
15737,location 388,0,severity_type 4,resource_type 2,feature 312,1,event_type 35
10748,location 853,0,severity_type 2,resource_type 8,feature 54,1,event_type 11
13556,location 95,1,severity_type 2,resource_type 2,feature 232,2,event_type 35
14962,location 499,0,severity_type 2,resource_type 2,feature 312,54,event_type 34
8022,location 826,1,severity_type 2,resource_type 4,feature 170,1,event_type 11
1909,location 846,2,severity_type 1,resource_type 8,feature 82,8,event_type 15
11269,location 130,0,severity_type 4,resource_type 2,feature 307,1,event_type 35
14931,location 962,1,severity_type 2,resource_type 8,feature 82,8,event_type 15
2753,location 489,0,severity_type 2,resource_type 2,feature 233,5,event_type 34
11038,location 102,0,severity_type 2,resource_type 2,feature 234,1,event_type 34
10664,location 821,2,severity_type 1,resource_type 8,feature 80,1,event_type 11
17165,location 734,2,severity_type 1,resource_type 2,feature 71,4,event_type 54
424,location 476,0,severity_type 2,resource_type 2,feature 229,3,event_type 35
3055,location 803,0,severity_type 2,resource_type 8,feature 54,1,event_type 11
10800,location 892,1,severity_type 1,resource_type 2,feature 290,22,event_type 42
14529,location 242,0,severity_type 2,resource_type 2,feature 314,42,event_type 35
3267,location 1107,1,severity_type 1,resource_type 8,feature 82,16,event_type 11
18525,location 810,2,severity_type 1,resource_type 8,feature 203,18,event_type 54
5920,location 400,0,severity_type 2,resource_type 2,feature 232,4,event_type 34
6533,location 1056,1,severity_type 1,resource_type 6,feature 273,1,event_type 11
4974,location 12,0,severity_type 1,resource_type 2,feature 360,1,event_type 54
15522,location 1048,1,severity_type 1,resource_type 8,feature 103,129,event_type 11
752,location 821,1,severity_type 1,resource_type 2,feature 203,4,event_type 54
55,location 471,0,severity_type 2,resource_type 2,feature 314,23,event_type 35
6262,location 1052,1,severity_type 1,resource_type 2,feature 80,2,event_type 11
13204,location 895,2,severity_type 1,resource_type 2,feature 283,8,event_type 43
3297,location 280,0,severity_type 2,resource_type 2,feature 235,1,event_type 35
15144,location 821,2,severity_type 1,resource_type 8,feature 193,70,event_type 11
3971,location 1094,2,severity_type 1,resource_type 8,feature 198,3,event_type 15
12463,location 9,0,severity_type 1,resource_type 2,feature 193,1,event_type 15
14629,location 468,0,severity_type 2,resource_type 2,feature 312,12,event_type 34
4792,location 664,0,severity_type 1,resource_type 8,feature 171,1,event_type 11
13620,location 942,1,severity_type 1,resource_type 8,feature 68,10,event_type 13
11990,location 87,2,severity_type 1,resource_type 8,feature 55,1,event_type 11
11563,location 471,0,severity_type 2,resource_type 2,feature 231,3,event_type 35
5181,location 700,1,severity_type 1,resource_type 8,feature 170,1,event_type 11
4061,location 1052,1,severity_type 1,resource_type 2,feature 82,13,event_type 15
4051,location 653,0,severity_type 2,resource_type 8,feature 82,2,event_type 15
2334,location 476,0,severity_type 2,resource_type 2,feature 309,59,event_type 35
7906,location 122,0,severity_type 2,resource_type 2,feature 313,9,event_type 35
5261,location 485,0,severity_type 2,resource_type 2,feature 232,5,event_type 34
6973,location 939,0,severity_type 1,resource_type 8,feature 71,3,event_type 11
3407,location 1109,0,severity_type 1,resource_type 6,feature 345,2,event_type 13
15105,location 691,1,severity_type 2,resource_type 7,feature 75,6,event_type 23
11174,location 821,0,severity_type 1,resource_type 8,feature 141,1,event_type 5
10461,location 702,1,severity_type 1,resource_type 8,feature 209,2,event_type 11
9110,location 467,0,severity_type 2,resource_type 2,feature 312,2,event_type 35
15838,location 445,0,severity_type 2,resource_type 2,feature 232,11,event_type 34
2628,location 498,0,severity_type 2,resource_type 2,feature 234,19,event_type 35
2461,location 496,0,severity_type 2,resource_type 2,feature 232,1,event_type 34
8027,location 169,0,severity_type 2,resource_type 2,feature 312,1,event_type 34
5750,location 653,1,severity_type 2,resource_type 8,feature 193,3,event_type 15
5974,location 189,0,severity_type 1,resource_type 2,feature 220,1,event_type 21
13691,location 845,2,severity_type 2,resource_type 8,feature 203,6,event_type 15
4952,location 505,0,severity_type 2,resource_type 2,feature 232,50,event_type 34
8337,location 825,1,severity_type 2,resource_type 8,feature 80,3,event_type 15
240,location 892,1,severity_type 2,resource_type 2,feature 375,2,event_type 42
5701,location 1075,2,severity_type 1,resource_type 8,feature 172,1,event_type 15
2471,location 989,1,severity_type 1,resource_type 8,feature 170,2,event_type 11
13932,location 734,0,severity_type 1,resource_type 2,feature 71,4,event_type 15
13092,location 836,0,severity_type 1,resource_type 8,feature 195,1,event_type 11
634,location 808,0,severity_type 1,resource_type 8,feature 71,13,event_type 11
9016,location 1008,0,severity_type 2,resource_type 8,feature 203,18,event_type 15
12598,location 159,0,severity_type 2,resource_type 2,feature 301,1,event_type 34
2253,location 478,0,severity_type 2,resource_type 2,feature 234,16,event_type 35
16572,location 613,0,severity_type 1,resource_type 8,feature 71,2,event_type 15
3600,location 521,0,severity_type 2,resource_type 2,feature 232,6,event_type 35
17593,location 470,0,severity_type 2,resource_type 2,feature 232,1,event_type 34
12699,location 91,0,severity_type 2,resource_type 2,feature 314,1,event_type 35
5762,location 292,0,severity_type 2,resource_type 2,feature 313,1,event_type 34
9143,location 345,0,severity_type 1,resource_type 2,feature 219,1,event_type 20
6456,location 707,0,severity_type 2,resource_type 8,feature 193,2,event_type 15
6616,location 909,1,severity_type 1,resource_type 8,feature 68,2,event_type 11
17626,location 181,0,severity_type 2,resource_type 2,feature 312,1,event_type 34
13455,location 155,1,severity_type 2,resource_type 2,feature 301,1,event_type 35
17277,location 989,1,severity_type 1,resource_type 8,feature 54,1,event_type 11
8277,location 1008,0,severity_type 2,resource_type 8,feature 82,22,event_type 15
17246,location 465,0,severity_type 1,resource_type 8,feature 160,2,event_type 34
2077,location 518,0,severity_type 2,resource_type 2,feature 315,11,event_type 35
16014,location 242,0,severity_type 2,resource_type 2,feature 314,37,event_type 35
8770,location 1107,2,severity_type 1,resource_type 8,feature 193,3,event_type 11
6872,location 1097,0,severity_type 1,resource_type 8,feature 170,5,event_type 11
15181,location 73,2,severity_type 1,resource_type 9,feature 35,1,event_type 20
9783,location 443,1,severity_type 2,resource_type 2,feature 312,1,event_type 34
3911,location 471,0,severity_type 2,resource_type 2,feature 313,6,event_type 35
16909,location 609,0,severity_type 2,resource_type 7,feature 75,2,event_type 23
8521,location 472,0,severity_type 2,resource_type 2,feature 233,2,event_type 34
10330,location 1097,1,severity_type 1,resource_type 8,feature 54,3,event_type 11
17542,location 878,1,severity_type 1,resource_type 8,feature 68,1,event_type 11
1792,location 255,0,severity_type 4,resource_type 2,feature 312,2,event_type 35
11807,location 756,0,severity_type 1,resource_type 8,feature 87,1,event_type 11
12806,location 962,2,severity_type 1,resource_type 8,feature 203,12,event_type 11
18141,location 734,0,severity_type 1,resource_type 8,feature 82,2,event_type 11
4019,location 684,2,severity_type 2,resource_type 8,feature 203,4,event_type 15
7915,location 244,0,severity_type 2,resource_type 2,feature 312,29,event_type 35
3944,location 793,0,severity_type 1,resource_type 8,feature 73,56,event_type 11
1546,location 936,0,severity_type 1,resource_type 7,feature 306,2,event_type 23
3698,location 1091,1,severity_type 1,resource_type 8,feature 68,1,event_type 11
7264,location 779,2,severity_type 2,resource_type 8,feature 82,26,event_type 15
15492,location 1107,1,severity_type 1,resource_type 8,feature 193,2,event_type 15
